date,pm25,pm10,o3,no2,so2,co,AQI
2016-10-11,125,77,16,19,9,11,186
2016-10-12,125,73,17,28,7,11,186
2016-10-13,131,68,20,30,11,10,189
2016-10-14,108,72,23,27,8,12,178
2016-10-15,122,74,23,33,10,13,185
2016-10-16,138,70,18,40,11,8,193
2016-10-17,132,70,17,42,13,10,190
2016-10-18,140,73,22,34,14,16,194
2016-10-19,142,75,25,35,17,14,195
2016-10-20,145,73,27,31,17,10,197
2016-10-21,143,76,20,35,13,7,196
2016-10-22,139,76,23,39,19,9,194
2016-10-23,139,77,16,31,14,5,194
2016-10-24,130,74,15,30,8,6,189
2016-10-25,153,75,24,28,16,5,203
2016-10-26,149,73,40,23,21,5,199
2016-10-27,151,72,43,18,22,6,201
2016-10-28,151,75,33,22,22,8,201
2016-10-29,159,72,30,11,10,5,209
2016-10-30,151,63,32,12,11,7,201
2016-10-31,136,76,35,15,22,6,192
2016-11-01,158,73,41,11,23,6,208
2016-11-02,155,71,35,10,15,5,205
2016-11-03,153,73,32,9,15,6,203
2016-11-04,150,73,35,13,14,4,199
2016-11-05,154,74,40,11,15,6,204
2016-11-06,155,79,39,10,19,6,205
2016-11-07,156,76,38,16,19,7,206
2016-11-08,148,74,49,19,18,7,198
2016-11-09,148,76,55,24,23,7,198
2016-11-10,158,71,45,24,23,9,208
2016-11-11,154,75,62,23,17,10,204
2016-11-12,154,72,68,21,13,11,204
2016-11-13,153,72,38,19,8,12,203
2016-11-14,153,73,33,16,12,9,203
2016-11-15,156,73,48,16,24,10,206
2016-11-16,154,74,35,17,22,8,204
2016-11-17,153,70,43,18,18,7,203
2016-11-18,152,72,42,25,21,8,202
2016-11-19,153,71,43,27,15,9,203
2016-11-20,151,64,33,26,18,8,201
2016-11-21,140,65,32,29,14,11,194
2016-11-22,144,68,45,24,18,10,196
2016-11-23,143,71,54,27,16,11,196
2016-11-24,148,73,37,20,21,11,198
2016-11-25,150,68,30,4,20,10,199
2016-11-26,137,73,27,2,21,8,193
2016-11-27,143,75,33,1,21,9,196
2016-11-28,149,70,31,11,20,7,199
2016-11-29,137,70,32,31,19,10,193
2016-11-30,146,71,29,25,10,11,197
2016-12-01,138,72,28,25,21,9,193
2016-12-02,151,68,22,16,4,6,201
2016-12-03,135,70,22,18,9,6,192
2016-12-04,141,75,26,20,17,8,195
2016-12-05,154,73,34,19,20,9,204
2016-12-06,155,68,28,25,20,10,205
2016-12-07,149,74,32,29,19,11,199
2016-12-08,153,76,30,27,14,7,203
2016-12-09,153,74,26,27,17,10,203
2016-12-10,149,71,28,31,22,9,199
2016-12-11,153,74,22,27,24,12,203
2016-12-12,132,75,21,25,21,9,190
2016-12-13,147,53,17,12,3,8,198
2016-12-14,121,70,28,22,6,12,184
2016-12-15,149,71,27,21,15,10,199
2016-12-16,154,70,32,27,17,12,204
2016-12-17,144,69,21,28,19,8,196
2016-12-18,136,72,22,29,21,8,192
2016-12-19,142,70,40,31,26,9,195
2016-12-20,149,70,27,33,23,11,199
2016-12-21,145,70,24,30,22,9,197
2016-12-22,147,70,23,30,18,8,198
2016-12-23,146,74,28,31,17,9,197
2016-12-24,144,73,32,27,5,8,196
2016-12-25,144,73,24,25,8,11,196
2016-12-26,119,69,24,31,20,9,183
2016-12-27,139,73,65,33,20,10,194
2016-12-28,154,72,37,26,4,9,204
2016-12-29,153,75,60,22,8,9,203
2016-12-30,152,79,49,18,2,7,202
2016-12-31,149,73,32,17,2,6,199
2017-01-01,151,62,25,23,9,8,201
2017-01-02,127,85,34,26,13,8,187
2017-01-03,149,132,36,26,21,7,199
2017-01-04,188,106,22,26,16,7,238
2017-01-05,167,95,22,30,19,6,217
2017-01-06,150,76,29,17,7,6,199
2017-01-07,143,73,26,15,5,7,196
2017-01-08,150,63,29,13,5,4,199
2017-01-09,133,78,29,16,2,6,191
2017-01-10,149,105,30,22,17,7,199
2017-01-11,157,132,25,25,29,8,207
2017-01-12,185,112,21,22,12,8,235
2017-01-13,182,80,24,17,8,5,232
2017-01-14,157,82,21,17,5,6,207
2017-01-15,163,92,20,23,14,7,213
2017-01-16,160,82,18,22,6,7,210
2017-01-17,149,61,35,15,5,5,199
2017-01-18,135,76,35,17,5,5,192
2017-01-19,156,89,28,21,7,6,206
2017-01-20,156,93,35,29,7,7,206
2017-01-21,146,78,29,22,6,6,197
2017-01-22,140,101,34,23,9,7,194
2017-01-23,160,96,30,22,9,6,210
2017-01-24,154,95,32,21,8,7,204
2017-01-25,161,78,36,14,5,5,211
2017-01-26,153,72,25,18,7,5,203
2017-01-27,140,88,30,19,14,7,194
2017-01-28,153,99,21,24,19,6,203
2017-01-29,153,90,30,26,16,10,203
2017-01-30,153,81,25,21,9,7,203
2017-01-31,137,67,52,16,6,5,193
2017-02-01,121,70,36,16,5,4,184
2017-02-02,138,74,37,18,6,5,193
2017-02-03,139,96,52,23,10,6,194
2017-02-04,146,82,47,21,9,6,197
2017-02-05,137,89,58,23,13,5,193
2017-02-06,146,119,21,27,16,9,197
2017-02-07,171,102,34,22,7,9,221
2017-02-08,160,92,26,21,7,9,210
2017-02-09,153,78,41,16,5,9,203
2017-02-10,153,78,28,12,5,9,203
2017-02-11,113,78,22,14,1,9,180
2017-02-12,114,71,39,9,23,18,181
2017-02-13,113,77,43,15,13,6,180
2017-02-14,145,88,19,19,8,6,197
2017-02-15,147,105,17,22,15,7,198
2017-02-16,157,119,17,23,16,6,207
2017-02-17,145,119,16,25,19,7,197
2017-02-18,142,99,14,24,8,6,195
2017-02-19,164,77,9,19,9,8,214
2017-02-20,77,84,15,22,14,6,162
2017-02-21,125,102,14,26,13,7,186
2017-02-22,145,106,47,26,17,7,197
2017-02-23,134,108,18,26,20,7,191
2017-02-24,146,121,29,28,24,7,197
2017-02-25,161,99,29,26,21,6,211
2017-02-26,134,81,177,20,14,7,275
2017-02-27,129,113,109,25,23,7,204
2017-02-28,150,104,8,23,13,6,199
2017-03-01,150,87,8,16,7,5,199
2017-03-02,143,66,19,14,5,4,196
2017-03-03,91,64,54,17,8,4,169
2017-03-04,99,60,31,12,5,4,173
2017-03-05,94,76,26,16,7,5,170
2017-03-06,114,63,27,9,3,4,181
2017-03-07,100,86,20,18,8,4,173
2017-03-08,117,128,22,31,13,7,182
2017-03-09,160,74,19,17,6,4,210
2017-03-10,101,80,18,22,6,3,174
2017-03-11,87,94,30,27,13,5,167
2017-03-12,111,121,17,30,23,6,179
2017-03-13,145,96,13,25,12,5,197
2017-03-14,133,46,13,10,5,3,191
2017-03-15,66,39,15,13,4,3,156
2017-03-16,79,87,13,23,10,6,163
2017-03-17,135,121,11,29,14,6,192
2017-03-18,146,133,11,31,17,7,197
2017-03-19,137,136,3,25,19,6,193
2017-03-20,127,121,31,27,15,7,187
2017-03-21,134,108,27,28,13,6,191
2017-03-22,145,89,34,22,7,6,197
2017-03-23,143,86,29,21,7,5,196
2017-03-24,137,93,29,23,3,5,193
2017-03-25,146,97,24,22,6,5,197
2017-03-26,151,89,24,21,6,5,201
2017-03-27,143,86,25,21,5,5,196
2017-03-28,136,81,23,18,5,5,192
2017-03-29,132,84,20,18,5,5,190
2017-03-30,121,83,21,19,5,4,184
2017-03-31,124,83,19,17,5,5,186
2017-04-01,124,97,17,22,6,5,186
2017-04-02,132,89,16,19,4,5,190
2017-04-03,137,77,33,13,2,5,193
2017-04-04,122,72,16,13,4,4,185
2017-04-05,120,79,17,16,7,5,184
2017-04-06,119,89,12,18,4,5,183
2017-04-07,134,101,20,16,4,6,191
2017-04-08,143,119,9,21,8,7,196
2017-04-09,156,112,10,19,10,5,206
2017-04-10,155,159,13,26,16,6,205
2017-04-11,154,258,5,39,28,12,204
2017-04-12,218,109,14,21,13,5,267
2017-04-13,143,105,12,19,10,5,196
2017-04-14,148,97,14,15,8,5,198
2017-04-15,142,109,12,16,8,6,195
2017-04-16,136,134,13,20,11,6,192
2017-04-17,150,126,29,22,14,6,199
2017-04-18,150,111,21,23,8,6,199
2017-04-19,145,102,25,20,10,5,197
2017-04-20,128,96,19,23,10,4,188
2017-04-21,119,97,26,22,13,5,183
2017-04-22,128,110,21,26,14,5,188
2017-04-23,137,115,16,22,13,5,193
2017-04-24,133,103,15,23,17,5,191
2017-04-25,128,109,13,24,18,5,188
2017-04-26,142,122,19,27,12,6,195
2017-04-27,140,75,23,17,5,4,194
2017-04-28,112,73,21,17,10,4,180
2017-04-29,84,62,20,16,9,4,165
2017-04-30,80,51,9,16,8,3,163
2017-05-01,76,55,24,11,4,4,161
2017-05-02,84,63,18,13,4,4,165
2017-05-03,107,77,21,16,6,4,177
2017-05-04,119,83,26,15,5,4,183
2017-05-05,113,68,15,18,9,3,180
2017-05-06,110,68,15,18,9,3,179
2017-05-07,110,62,1,30,51,3,179
2017-05-08,90,63,67,39,7,3,168
2017-05-09,91,54,55,41,4,4,169
2017-05-10,97,51,35,63,4,4,172
2017-05-11,92,60,29,25,4,4,169
2017-05-12,103,66,21,26,4,4,175
2017-05-13,101,75,19,29,5,4,174
2017-05-14,116,65,24,21,4,3,182
2017-05-15,102,85,13,32,5,4,175
2017-05-16,110,74,15,27,5,4,179
2017-05-17,103,104,14,35,6,4,175
2017-05-18,129,99,12,36,7,4,188
2017-05-19,121,97,14,35,7,3,184
2017-05-20,114,89,8,46,8,4,181
2017-05-21,105,83,14,38,6,5,176
2017-05-22,84,113,4,50,7,3,165
2017-05-23,126,116,8,53,7,4,187
2017-05-24,137,91,13,40,4,4,193
2017-05-25,122,95,11,36,5,4,185
2017-05-26,124,67,13,24,4,2,186
2017-05-27,89,55,17,30,6,3,168
2017-05-28,82,60,18,29,5,3,164
2017-05-29,70,64,19,46,2,3,158
2017-05-30,69,49,27,19,6,2,157
2017-05-31,57,33,27,20,3,6,151
2017-06-01,45,30,45,17,8,7,124
2017-06-02,59,39,38,13,4,5,152
2017-06-03,52,37,24,16,5,5,141
2017-06-04,60,49,45,15,7,8,153
2017-06-05,66,49,30,14,6,6,156
2017-06-06,61,44,13,10,8,6,153
2017-06-07,69,28,18,13,4,25,157
2017-06-08,50,37,29,12,6,25,136
2017-06-09,69,27,24,11,6,25,157
2017-06-10,41,16,14,12,5,25,114
2017-06-11,36,18,14,7,8,25,102
2017-06-12,36,19,19,13,4,25,102
2017-06-13,32,42,34,12,4,9,92
2017-06-14,76,32,25,13,5,3,161
2017-06-15,62,23,24,12,5,4,154
2017-06-16,48,35,25,13,9,3,131
2017-06-17,57,34,27,12,4,4,151
2017-06-18,60,18,23,9,5,3,153
2017-06-19,39,27,21,9,4,4,109
2017-06-20,38,31,21,11,4,4,107
2017-06-21,45,41,21,13,4,4,124
2017-06-22,59,40,19,10,4,5,152
2017-06-23,58,42,21,9,4,4,152
2017-06-24,55,37,20,10,9,4,149
2017-06-25,56,39,19,9,4,4,151
2017-06-26,54,35,19,8,4,4,146
2017-06-27,55,33,18,10,3,4,149
2017-06-28,47,36,20,11,4,4,129
2017-06-29,44,51,20,9,4,4,121
2017-06-30,57,42,19,10,4,4,151
2017-07-01,51,36,19,10,4,4,139
2017-07-02,49,46,19,11,7,4,134
2017-07-03,53,39,18,12,7,4,144
2017-07-04,49,39,18,12,7,4,134
2017-07-05,49,44,18,11,7,4,134
2017-07-06,67,44,21,11,4,5,156
2017-07-07,64,54,21,12,4,6,155
2017-07-08,74,46,21,12,4,5,160
2017-07-09,72,46,17,14,7,7,159
2017-07-10,69,60,18,12,4,21,157
2017-07-11,77,46,17,11,4,19,162
2017-07-12,62,45,17,10,4,13,154
2017-07-13,63,38,17,11,4,4,154
2017-07-14,58,60,17,11,6,2,152
2017-07-15,72,60,13,8,6,7,159
2017-07-16,38,30,17,8,9,8,107
2017-07-17,54,19,17,8,9,5,146
2017-07-18,43,17,17,10,9,5,119
2017-07-19,27,20,18,8,9,5,82
2017-07-20,33,38,18,8,9,5,94
2017-07-21,48,48,18,8,9,4,131
2017-07-22,53,59,18,9,9,4,144
2017-07-23,60,48,18,10,9,4,153
2017-07-24,64,50,17,8,1,6,155
2017-07-25,52,55,14,10,1,7,141
2017-07-26,62,49,17,10,3,6,154
2017-07-27,58,42,17,10,4,6,152
2017-07-28,54,49,16,12,5,5,146
2017-07-29,61,57,16,13,5,5,153
2017-07-30,63,58,17,14,6,5,154
2017-07-31,69,48,16,12,9,5,157
2017-08-01,63,49,22,10,2,5,154
2017-08-02,59,26,15,8,1,18,152
2017-08-03,26,40,15,15,6,5,80
2017-08-04,51,60,17,16,7,4,139
2017-08-05,75,67,19,18,7,4,161
2017-08-06,78,69,18,15,6,4,162
2017-08-07,88,58,20,11,7,4,167
2017-08-08,82,23,13,7,16,4,164
2017-08-09,57,37,13,6,8,4,151
2017-08-10,58,46,17,9,5,4,152
2017-08-11,64,40,17,10,5,4,155
2017-08-12,63,37,16,11,4,4,154
2017-08-13,65,45,16,9,5,5,155
2017-08-14,70,41,16,8,5,4,158
2017-08-15,64,53,17,8,5,5,155
2017-08-16,73,69,16,11,6,4,160
2017-08-17,84,73,17,10,5,5,165
2017-08-18,99,35,17,9,4,4,173
2017-08-19,66,9,19,7,4,4,156
2017-08-20,31,25,17,9,23,22,90
2017-08-21,46,34,16,9,5,8,126
2017-08-22,53,55,16,11,5,4,144
2017-08-23,68,59,16,11,5,5,157
2017-08-24,86,33,21,9,6,5,166
2017-08-25,60,27,20,6,7,7,153
2017-08-26,32,25,16,8,4,6,92
2017-08-27,53,13,17,7,4,5,144
2017-08-28,40,14,17,7,4,5,112
2017-08-29,32,30,14,7,4,5,92
2017-08-30,54,47,16,9,4,5,146
2017-08-31,65,55,16,9,5,5,155
2017-09-01,76,68,14,11,2,6,161
2017-09-02,95,37,17,10,1,5,171
2017-09-03,57,51,13,10,1,10,151
2017-09-04,70,58,15,10,1,6,158
2017-09-05,81,61,10,12,1,6,164
2017-09-06,94,61,10,12,1,6,170
2017-09-10,94,26,16,9,1,5,170
2017-09-11,50,21,14,9,1,5,136
2017-09-12,44,32,14,10,1,5,121
2017-09-13,68,17,14,10,1,5,157
2017-09-14,45,31,15,11,1,5,124
2017-09-15,57,22,15,10,1,5,151
2017-09-16,44,28,14,10,1,5,121
2017-09-17,67,19,14,8,1,4,156
2017-09-18,43,21,16,8,1,4,119
2017-09-19,54,28,16,9,1,5,146
2017-09-20,48,31,16,9,1,5,131
2017-09-21,60,33,16,11,1,5,153
2017-09-22,69,53,15,12,1,6,157
2017-09-23,91,83,15,13,2,6,169
2017-09-24,121,73,13,14,1,6,184
2017-09-25,120,73,15,13,2,6,184
2017-09-26,121,84,15,14,2,6,184
2017-09-27,139,65,13,13,1,6,194
2017-09-28,134,54,15,12,1,6,191
2017-09-29,121,49,17,11,1,6,184
2017-09-30,109,65,18,11,3,6,178
2017-10-01,131,45,18,10,1,6,189
2017-10-02,105,41,13,12,2,6,176
2017-10-03,88,69,19,10,3,7,167
2017-10-04,145,89,24,12,4,7,197
2017-10-05,161,57,15,10,5,4,211
2017-10-06,95,48,31,10,17,5,171
2017-10-07,97,22,6,13,17,2,172
2017-10-08,64,33,16,11,1,4,155
2017-10-09,83,23,17,10,2,3,165
2017-10-10,43,31,15,8,1,4,119
2017-10-11,58,31,16,10,1,3,152
2017-10-12,59,29,19,11,3,4,152
2017-10-13,49,62,26,13,3,3,134
2017-10-14,108,42,11,14,2,3,178
2017-10-15,86,64,23,12,3,12,166
2017-10-16,117,108,23,16,6,5,182
2017-10-17,157,119,23,17,5,5,207
2017-10-18,146,89,17,18,6,4,197
2017-10-19,152,77,42,13,2,4,202
2017-10-20,153,84,19,16,2,4,203
2017-10-21,149,72,13,15,1,4,199
2017-10-22,146,66,24,14,4,4,197
2017-10-23,125,85,33,14,6,12,186
2017-10-24,143,104,40,17,8,4,196
2017-10-25,153,90,49,15,2,4,203
2017-10-26,147,83,39,15,2,4,198
2017-10-27,139,88,28,18,6,5,194
2017-10-28,150,91,15,20,4,5,199
2017-10-29,140,103,37,19,8,6,194
2017-10-30,151,102,27,22,11,6,201
2017-10-31,153,103,30,22,7,6,203
2017-11-01,158,104,33,21,11,6,208
2017-11-02,160,93,27,19,9,5,210
2017-11-03,157,74,36,16,7,5,207
2017-11-04,121,57,14,19,9,5,184
2017-11-05,102,54,22,18,8,4,175
2017-11-06,92,69,23,21,7,5,169
2017-11-07,113,64,37,20,14,5,180
2017-11-08,111,69,28,21,8,5,179
2017-11-09,114,69,28,22,11,5,181
2017-11-10,125,85,27,24,14,5,186
2017-11-11,151,78,12,26,11,5,201
2017-11-12,132,86,30,23,9,6,190
2017-11-13,147,104,22,24,11,6,198
2017-11-14,163,104,22,24,11,6,213
2017-11-15,163,69,20,13,6,5,213
2017-11-16,110,72,18,19,6,5,179
2017-11-17,121,61,24,17,5,5,184
2017-11-18,108,65,11,19,6,6,178
2017-11-19,113,59,38,12,5,4,180
2017-11-20,90,67,28,18,4,6,168
2017-11-21,120,51,28,15,1,4,184
2017-11-22,97,60,11,20,3,4,172
2017-11-23,101,80,24,19,5,5,174
2017-11-24,152,89,22,22,11,5,202
2017-11-25,158,89,14,25,6,6,208
2017-11-26,150,96,18,27,11,7,199
2017-11-27,151,100,14,30,15,8,201
2017-11-28,156,84,64,21,6,6,206
2017-11-29,147,84,25,23,2,6,198
2017-11-30,148,97,34,23,3,7,198
2017-12-01,158,84,29,19,7,5,208
2017-12-02,153,86,16,25,4,6,203
2017-12-03,148,77,24,22,1,5,198
2017-12-04,150,66,20,18,1,5,199
2017-12-05,128,53,15,17,1,4,188
2017-12-06,108,75,22,22,3,5,178
2017-12-07,146,94,28,24,9,6,197
2017-12-08,156,97,16,29,8,6,206
2017-12-09,149,103,5,29,12,6,199
2017-12-10,161,69,40,29,8,4,211
2017-12-11,101,84,52,29,5,6,174
2017-12-12,135,87,35,29,1,6,192
2017-12-13,144,82,28,29,2,6,196
2017-12-14,133,75,22,15,1,4,191
2017-12-15,143,81,31,19,1,3,196
2017-12-16,144,90,32,22,3,4,196
2017-12-17,145,94,41,23,11,3,197
2017-12-18,157,93,40,30,15,4,207
2017-12-19,138,98,24,41,15,7,193
2017-12-20,146,98,25,42,6,7,197
2017-12-21,152,99,33,38,5,7,202
2017-12-22,151,108,38,40,4,7,201
2017-12-23,161,96,29,37,2,7,211
2017-12-24,159,90,20,35,2,6,209
2017-12-25,155,91,22,35,6,7,205
2017-12-26,147,89,22,39,6,7,198
2017-12-27,137,89,29,40,5,7,193
2017-12-28,138,91,34,40,1,7,193
2017-12-29,146,76,27,39,1,6,197
2017-12-30,133,108,9,52,2,12,191
2017-12-31,167,73,17,39,7,6,217
2018-01-01,119,89,23,40,3,7,183
2018-01-02,144,93,52,33,5,7,196
2018-01-03,158,103,62,35,11,7,208
2018-01-04,160,101,15,40,12,7,210
2018-01-05,159,95,16,41,8,7,209
2018-01-06,155,87,19,34,6,6,205
2018-01-07,157,83,43,28,3,6,207
2018-01-08,155,102,22,34,2,7,205
2018-01-09,161,100,19,39,6,7,211
2018-01-10,157,106,17,40,16,8,207
2018-01-11,160,102,17,40,3,8,210
2018-01-12,160,102,19,41,4,8,210
2018-01-13,155,93,19,40,4,8,205
2018-01-14,153,74,11,32,1,6,203
2018-01-15,143,88,17,27,3,10,196
2018-01-16,148,82,24,29,4,6,198
2018-01-17,148,89,12,35,6,7,198
2018-01-18,147,90,12,39,9,7,198
2018-01-19,140,95,37,37,11,7,194
2018-01-20,146,88,18,38,6,7,197
2018-01-21,153,93,25,33,3,8,203
2018-01-22,160,71,19,29,1,6,210
2018-01-23,140,87,12,33,2,6,194
2018-01-24,156,102,12,39,6,7,206
2018-01-25,154,97,17,40,11,8,204
2018-01-26,150,102,21,37,8,135,199
2018-01-27,159,93,18,38,3,11,209
2018-01-28,158,90,39,30,2,14,208
2018-01-29,155,98,45,32,6,5,205
2018-01-30,144,95,40,32,9,8,196
2018-01-31,132,83,15,37,7,11,190
2018-02-01,120,75,19,36,4,9,184
2018-02-02,114,74,28,32,3,8,181
2018-02-03,112,73,28,25,2,9,180
2018-02-04,106,79,58,23,10,9,177
2018-02-05,116,75,25,31,2,8,182
2018-02-06,116,83,14,42,3,10,182
2018-02-07,133,70,37,27,4,7,191
2018-02-08,116,79,12,35,5,8,182
2018-02-09,125,81,16,35,5,9,186
2018-02-10,129,67,13,22,1,9,188
2018-02-11,104,66,29,10,2,9,176
2018-02-12,126,61,20,18,1,7,187
2018-02-13,119,68,24,24,3,8,183
2018-02-14,131,87,17,34,7,10,189
2018-02-15,140,87,14,35,10,9,194
2018-02-16,136,85,17,38,12,9,192
2018-02-17,130,80,23,34,4,9,189
2018-02-18,130,93,30,28,2,8,189
2018-02-19,117,66,29,24,1,7,182
2018-02-20,121,72,28,25,2,8,184
2018-02-21,133,78,25,27,2,8,191
2018-02-22,142,79,45,24,3,8,195
2018-02-23,151,75,31,25,2,7,201
2018-02-24,124,70,27,30,2,7,186
2018-02-25,130,68,47,29,3,7,189
2018-02-26,157,71,40,28,3,7,207
2018-02-27,144,87,32,34,3,10,196
2018-02-28,141,74,26,32,2,9,195
2018-03-01,123,69,25,30,2,8,185
2018-03-02,117,84,28,31,2,10,182
2018-03-03,137,67,33,25,1,9,193
2018-03-04,127,62,50,25,1,8,187
2018-03-05,113,70,34,17,1,7,180
2018-03-06,121,69,37,19,2,7,184
2018-03-07,130,79,31,23,1,9,189
2018-03-08,135,73,30,25,1,9,192
2018-03-09,137,77,35,25,1,9,193
2018-03-10,149,71,33,21,1,8,199
2018-03-11,134,59,27,22,1,7,191
2018-03-12,100,57,25,24,2,7,173
2018-03-13,102,63,33,22,1,8,175
2018-03-14,115,66,25,20,1,7,181
2018-03-15,123,99,20,31,3,9,185
2018-03-16,153,64,20,22,1,8,203
2018-03-17,139,55,23,18,1,7,194
2018-03-18,139,61,83,19,1,7,194
2018-03-19,127,67,24,25,1,8,187
2018-03-20,132,65,8,27,1,8,190
2018-03-21,130,91,12,33,3,7,189
2018-03-22,108,92,16,36,2,8,178
2018-03-23,125,95,19,38,2,9,186
2018-03-24,135,97,26,33,1,11,192
2018-03-25,156,83,22,24,1,8,206
2018-03-26,151,79,24,26,2,8,201
2018-03-27,138,76,28,27,1,8,193
2018-03-28,137,95,32,32,3,10,193
2018-03-29,153,79,19,28,1,10,203
2018-03-30,135,73,24,26,1,8,192
2018-03-31,129,65,27,16,1,7,188
2018-04-01,118,51,27,16,1,6,183
2018-04-02,100,66,25,22,1,7,173
2018-04-03,125,61,23,19,1,6,186
2018-04-04,113,55,30,17,1,6,180
2018-04-05,104,65,29,23,1,7,176
2018-04-06,116,58,20,29,2,8,182
2018-04-07,108,49,18,25,1,9,178
2018-04-08,89,86,1,25,2,9,168
2018-04-09,141,86,1,25,2,9,195
2018-04-10,141,65,13,15,2,7,195
2018-04-11,106,51,14,22,1,6,177
2018-04-12,84,45,21,18,1,7,165
2018-04-13,71,39,19,18,1,7,159
2018-04-14,65,43,12,19,1,7,155
2018-04-15,82,69,17,24,1,8,164
2018-04-16,121,72,25,21,1,7,184
2018-04-17,96,69,21,23,1,6,171
2018-04-18,99,85,16,25,1,7,173
2018-04-19,120,102,6,34,1,9,184
2018-04-20,150,102,6,34,1,9,199
2018-11-29,150,90,19,40,26,5,199
2018-11-30,148,101,21,41,15,7,198
2018-12-01,158,97,27,40,8,6,208
2018-12-02,160,96,25,36,14,7,210
2018-12-03,159,98,26,33,21,7,209
2018-12-04,161,83,17,31,6,5,211
2018-12-05,160,68,12,28,1,8,210
2018-12-06,118,68,20,25,16,6,183
2018-12-07,141,82,18,26,7,7,195
2018-12-08,160,84,25,25,13,6,210
2018-12-09,162,82,19,20,5,4,212
2018-12-10,163,91,15,29,4,6,213
2018-12-11,162,91,15,29,4,6,212
2018-12-14,162,92,19,27,12,4,212
2018-12-15,160,104,19,34,13,5,210
2018-12-16,161,94,15,35,19,6,211
2018-12-17,149,44,6,29,15,4,199
2018-12-18,82,55,9,30,13,5,164
2018-12-19,92,77,16,32,17,6,169
2018-12-20,125,84,11,37,20,6,186
2018-12-21,142,94,18,37,10,6,195
2018-12-22,154,92,21,26,4,6,204
2018-12-23,161,105,17,31,12,7,211
2018-12-24,161,96,21,25,5,6,211
2018-12-25,157,74,18,18,4,5,207
2018-12-26,147,98,15,24,10,6,198
2018-12-27,155,102,16,30,14,7,205
2018-12-28,151,98,18,28,20,7,201
2018-12-29,153,99,22,26,20,6,203
2018-12-30,157,99,22,26,20,6,207
2018-12-31,157,105,22,29,14,8,207
2019-01-01,144,93,27,27,10,8,196
2019-01-02,157,85,20,25,13,7,207
2019-01-03,149,105,29,28,8,7,199
2019-01-04,149,84,20,19,4,6,199
2019-01-05,151,93,24,16,3,6,201
2019-01-06,160,103,19,22,12,7,210
2019-01-07,159,106,12,29,15,8,209
2019-01-08,161,103,16,36,23,8,211
2019-01-09,158,106,22,34,10,7,208
2019-01-10,160,90,20,23,4,6,210
2019-01-11,159,96,23,18,3,6,209
2019-01-12,162,80,21,15,2,5,212
2019-01-13,158,88,21,18,2,6,208
2019-01-14,160,99,17,24,10,8,210
2019-01-15,161,101,15,23,16,7,211
2019-01-16,160,101,14,27,9,7,210
2019-01-17,155,98,16,26,11,7,205
2019-01-18,158,102,20,26,8,7,208
2019-01-19,163,95,18,31,11,7,213
2019-01-20,150,78,17,18,4,6,199
2019-01-21,140,61,15,14,3,3,194
2019-01-22,116,72,13,18,1,5,182
2019-01-23,143,75,16,17,3,5,196
2019-01-24,144,55,16,10,3,4,196
2019-01-25,99,53,11,14,6,5,173
2019-01-26,109,66,5,17,17,6,178
2019-01-27,144,77,8,19,11,6,196
2019-01-28,158,91,9,26,13,6,208
2019-01-29,153,86,13,27,17,5,203
2019-01-30,146,84,17,25,11,6,197
2019-01-31,153,78,17,22,3,6,203
2019-02-01,148,78,19,20,8,5,198
2019-02-02,148,77,20,19,3,5,198
2019-02-03,145,77,20,19,4,6,197
2019-02-04,146,83,21,19,8,6,197
2019-02-05,152,80,20,17,5,6,202
2019-02-06,150,71,23,11,2,5,199
2019-02-07,144,98,14,21,13,5,196
2019-02-08,141,109,16,25,14,5,195
2019-02-09,153,109,26,26,24,5,203
2019-02-10,159,82,18,15,5,5,209
2019-02-11,147,79,18,18,2,5,198
2019-02-12,152,95,19,24,4,5,202
2019-02-13,148,81,17,15,2,5,198
2019-02-14,139,53,16,11,2,4,194
2019-02-15,90,80,16,22,11,5,168
2019-02-16,126,76,16,20,9,5,187
2019-02-17,120,97,21,26,12,8,184
2019-02-18,156,79,19,17,5,5,206
2019-02-19,140,59,15,13,2,3,194
2019-02-20,93,60,15,16,2,4,170
2019-02-21,92,67,17,21,5,5,169
2019-02-22,112,87,13,28,6,6,180
2019-02-23,141,70,16,22,5,5,195
2019-02-24,121,82,17,21,15,5,184
2019-02-25,126,101,11,32,14,6,187
2019-02-26,145,104,9,35,15,7,197
2019-02-27,154,97,12,25,12,5,204
2019-02-28,141,89,14,28,12,6,195
2019-03-01,139,53,11,12,2,4,194
2019-03-02,85,55,12,12,3,3,166
2019-03-03,94,71,17,17,11,4,170
2019-03-04,105,107,10,28,18,6,176
2019-03-05,155,108,10,38,27,9,205
2019-03-06,148,107,17,37,25,9,198
2019-03-07,157,106,18,28,18,9,207
2019-03-08,160,81,14,22,2,9,210
2019-03-09,135,81,14,22,2,9,192
2019-03-11,135,73,15,14,2,2,192
2019-03-12,125,80,19,14,2,4,186
2019-03-13,115,74,17,16,4,4,181
2019-03-14,110,79,19,18,6,3,179
2019-03-15,125,71,18,15,2,2,186
2019-03-16,109,67,17,15,3,4,178
2019-03-17,106,68,17,19,7,4,177
2019-03-18,105,56,11,18,2,5,176
2019-03-19,89,63,16,16,3,5,168
2019-03-20,109,74,4,19,3,9,178
2019-03-21,98,76,9,20,10,38,172
2019-03-22,97,74,10,23,7,13,172
