date,pm25,pm10,o3,no2,so2,co,AQI
2023-05-17,63,31,8,3,3,7,154
2023-05-18,59,29,7,3,3,6,152
2023-05-19,55,29,7,3,3,6,149
2023-05-21,55,17,7,3,3,4,149
2023-05-22,37,14,9,3,3,7,104
2023-05-23,30,14,9,3,3,3,88
2023-05-24,31,8,8,3,3,2,90
2023-05-25,19,11,12,3,3,4,65
2023-05-26,24,17,9,3,3,3,76
2023-05-27,36,26,8,3,3,2,102
2023-05-28,51,30,8,3,3,2,139
2023-05-29,57,30,10,3,3,3,151
2023-05-30,56,20,8,3,3,2,151
2023-05-31,41,14,10,3,3,3,114
2023-06-01,31,17,10,3,3,4,90
2023-06-02,36,13,10,3,3,5,102
2023-06-03,29,6,8,3,3,2,86
2023-06-04,13,12,11,3,2,4,52
2023-06-05,26,7,13,3,3,2,80
2023-06-06,16,4,7,3,3,2,59
2023-06-07,10,6,9,3,3,1,41
2023-06-08,14,15,7,3,3,4,54
2023-06-09,14,15,9,3,3,3,54
2023-06-10,19,19,10,3,3,1,65
2023-06-11,28,16,9,3,3,4,84
2023-06-12,17,15,9,3,3,3,61
2023-06-13,23,23,8,3,4,3,73
2023-06-14,29,29,11,3,4,4,86
2023-06-15,36,34,8,3,3,5,102
2023-06-16,25,29,10,3,3,5,78
2023-06-17,24,16,4,3,3,2,76
2023-06-18,24,27,6,3,3,5,76
2023-06-19,37,34,11,3,3,5,104
2023-06-20,37,23,23,3,3,5,104
2023-06-21,48,25,10,3,3,4,131
2023-06-22,45,32,8,3,3,4,124
2023-06-23,57,29,16,3,3,3,151
2023-06-24,51,20,14,3,3,2,139
2023-06-25,37,8,7,3,2,3,104
2023-06-26,24,7,8,3,3,1,76
2023-06-27,17,10,6,3,3,1,61
2023-06-28,24,11,12,3,3,2,76
2023-06-29,22,15,12,3,4,3,71
2023-06-30,29,22,9,3,4,6,86
2023-07-01,39,16,9,3,3,2,109
2023-07-02,30,6,8,3,3,3,88
2023-07-03,15,8,7,3,3,6,57
2023-07-04,17,8,7,3,4,3,61
2023-07-05,24,10,9,3,3,4,76
2023-07-06,24,7,9,3,2,2,76
2023-07-07,17,6,7,3,3,2,61
2023-07-08,10,11,7,3,3,1,41
2023-07-09,25,18,14,3,3,4,78
2023-07-10,31,22,10,3,2,4,90
2023-07-11,39,18,7,3,3,4,109
2023-07-12,35,13,8,3,2,4,99
2023-07-13,25,13,6,3,3,2,78
2023-07-14,26,13,7,3,3,4,80
2023-07-15,32,19,10,3,2,2,92
2023-07-16,35,11,12,3,2,1,99
2023-07-17,21,8,7,3,3,3,69
2023-07-18,18,10,6,3,3,3,63
2023-07-19,22,11,5,3,3,3,71
2023-07-20,21,13,7,3,3,3,69
2023-07-21,31,12,6,3,3,3,90
2023-07-22,24,10,8,3,3,1,76
2023-07-23,22,13,7,3,3,3,71
2023-07-24,27,7,7,3,3,1,82
2023-07-25,15,7,7,3,3,4,57
2023-07-26,18,18,7,3,3,4,63
2023-07-27,36,15,9,3,3,2,102
2023-07-28,35,21,8,3,3,2,99
2023-07-29,38,20,7,3,2,1,107
2023-07-30,39,15,8,3,3,4,109
2023-07-31,28,22,7,3,3,2,84
2023-08-01,38,19,7,3,3,4,107
2023-08-02,36,20,8,3,3,2,102
2023-08-03,35,14,7,3,3,3,99
2023-08-04,27,17,5,3,3,4,82
2023-08-05,28,19,5,3,3,2,84
2023-08-06,35,23,5,3,3,4,99
2023-08-07,39,23,6,3,3,4,109
2023-08-08,41,25,6,3,3,4,114
2023-08-09,47,30,5,3,3,2,129
2023-08-10,51,27,6,3,3,2,139
2023-08-11,48,24,7,3,3,2,131
2023-08-12,43,25,5,3,3,1,119
2023-08-13,46,28,5,3,4,3,126
2023-08-14,49,27,6,3,3,2,134
2023-08-15,48,38,9,3,3,5,131
2023-08-16,64,20,6,3,4,4,155
2023-08-17,39,12,12,3,2,4,109
2023-08-18,24,12,6,3,3,3,76
2023-08-19,24,16,5,3,2,2,76
2023-08-20,30,20,39,3,4,4,88
2023-08-21,37,19,6,3,3,3,104
2023-08-22,36,19,9,3,3,4,102
2023-08-23,35,21,7,3,2,2,99
2023-08-24,38,24,9,3,3,2,107
2023-08-25,43,19,5,3,3,2,119
2023-08-26,34,16,8,3,3,2,97
2023-08-27,31,12,8,3,3,1,90
2023-08-28,26,6,13,3,2,1,80
2023-08-29,15,6,8,3,3,2,57
2023-08-30,24,12,8,3,3,2,76
2023-08-31,21,10,12,3,3,2,69
2023-09-01,20,8,8,3,3,7,67
2023-09-02,14,10,7,3,4,2,54
2023-09-03,18,9,6,3,3,2,63
2023-09-04,25,16,8,3,3,2,78
2023-09-05,33,9,9,3,3,2,94
2023-09-06,16,7,8,3,3,2,59
2023-09-07,14,14,8,3,3,4,54
2023-09-08,26,7,7,3,3,2,80
2023-09-09,13,10,10,3,3,2,52
2023-09-10,18,7,5,3,3,2,63
2023-09-11,18,9,8,3,3,2,63
2023-09-12,23,11,9,3,3,2,73
2023-09-13,21,10,10,3,3,2,69
2023-09-14,23,7,9,3,4,2,73
2023-09-15,14,6,9,3,4,2,54
2023-09-16,22,10,7,3,3,2,71
2023-09-17,21,11,29,3,3,4,69
2023-09-18,20,7,7,3,4,3,67
2023-09-19,17,8,8,3,3,5,61
2023-09-20,17,12,11,3,4,4,61
2023-09-21,26,8,8,3,3,2,80
2023-09-22,19,8,7,3,3,3,65
2023-09-23,17,9,8,3,3,1,61
2023-09-24,24,18,7,3,3,5,76
2023-09-25,31,25,8,3,3,3,90
2023-09-26,31,24,7,3,4,4,90
2023-09-27,28,24,26,3,3,2,84
2023-09-28,31,14,8,3,3,2,90
2023-09-29,16,16,8,3,3,7,59
2023-09-30,25,8,9,3,3,2,78
2023-10-01,17,12,9,3,3,2,61
2023-10-02,14,10,9,3,3,6,54
2023-10-03,19,14,11,3,3,5,65
2023-10-04,26,19,8,3,4,2,80
2023-10-05,18,32,9,3,3,2,63
2023-10-06,39,44,10,3,3,2,109
2023-10-07,59,38,8,3,2,2,152
2023-10-08,52,30,9,3,3,2,141
2023-10-09,40,25,10,3,3,2,112
2023-10-10,34,12,9,3,3,2,97
2023-10-11,12,8,11,3,3,4,50
2023-10-12,11,14,9,3,3,3,45
2023-10-13,16,14,11,3,3,2,59
2023-10-14,29,14,8,3,2,2,86
2023-10-15,23,13,11,3,3,3,73
2023-10-16,16,10,10,3,4,3,59
2023-10-17,19,10,11,3,3,5,65
2023-10-18,37,29,10,3,4,6,104
2023-10-19,45,30,11,3,4,6,124
2023-10-20,57,38,8,3,3,6,151
2023-10-21,72,41,6,3,3,4,159
2023-10-22,79,26,8,3,2,3,163
2023-10-23,54,32,7,3,3,4,146
2023-10-24,59,29,7,3,3,3,152
2023-10-25,54,26,6,3,3,3,146
2023-10-26,48,40,10,3,3,3,131
2023-10-27,74,45,8,3,3,4,160
2023-10-28,85,42,7,3,2,3,166
2023-10-29,82,22,6,3,3,3,164
2023-10-30,31,31,7,3,2,5,90
2023-10-31,50,42,9,3,3,6,136
2023-11-01,75,26,7,3,3,6,161
2023-11-02,48,25,6,3,3,4,131
2023-11-03,40,16,6,3,3,3,112
2023-11-04,26,14,6,3,3,2,80
2023-11-05,22,19,6,3,3,5,71
2023-11-06,28,19,7,2,4,4,84
2023-11-07,30,28,8,1,4,5,88
2023-11-08,49,19,6,1,3,7,134
2023-11-09,31,16,7,1,3,6,90
2023-11-10,30,24,5,1,4,4,88
2023-11-11,38,24,5,1,4,4,107
2023-11-17,38,39,13,5,2,7,107
2023-11-18,65,26,6,4,2,6,155
2023-11-19,59,36,5,4,3,5,152
2023-11-20,57,36,5,4,3,5,151
2023-11-21,57,37,8,4,4,5,151
2023-11-22,65,11,6,4,3,2,155
2023-11-23,27,21,6,4,1,5,82
2023-11-24,15,29,6,4,2,8,57
2023-11-25,52,27,7,4,3,3,141
2023-11-26,43,25,3,4,3,13,119
2023-11-27,43,38,6,4,3,7,119
2023-11-28,58,41,6,4,4,6,152
2023-11-29,68,38,7,4,3,6,157
2023-11-30,65,31,8,4,3,4,155
2023-12-01,49,27,5,4,3,3,134
2023-12-02,44,27,8,4,3,3,121
2023-12-03,37,28,9,4,2,4,104
2023-12-04,50,21,10,4,3,5,136
2023-12-05,28,21,10,4,3,5,84
2023-12-06,28,32,5,4,3,5,84
2023-12-07,51,28,8,4,3,3,139
2023-12-08,40,36,6,4,3,3,112
2023-12-09,53,45,7,4,2,4,144
2023-12-10,78,51,7,4,4,5,162
2023-12-11,98,35,7,4,4,4,172
2023-12-12,68,35,7,4,4,4,157
2023-12-13,68,58,10,4,3,6,157
2023-12-14,110,60,8,4,3,5,179
2023-12-15,112,67,7,4,3,8,180
2023-12-16,135,29,6,4,3,5,192
2023-12-17,63,15,7,4,3,3,154
2023-12-18,43,33,7,4,4,5,119
2023-12-19,55,46,7,4,3,4,149
2023-12-20,86,44,6,4,4,9,166
2023-12-21,89,47,6,4,3,4,168
2023-12-22,93,63,6,4,3,4,170
2023-12-23,136,61,7,4,3,4,192
2023-12-24,137,38,15,4,4,3,193
2023-12-25,80,36,8,3,3,5,163
2023-12-26,68,42,6,4,3,5,157
2023-12-27,81,49,7,4,3,6,164
2023-12-28,94,33,5,4,3,3,170
2023-12-29,63,37,5,4,3,4,154
2023-12-30,76,37,5,4,3,4,161
2023-12-31,76,48,4,4,2,6,161
2024-01-01,89,54,5,4,3,5,168
2024-01-02,109,49,7,4,4,4,178
2024-01-03,98,53,5,4,3,5,172
2024-01-04,100,32,5,4,3,3,173
2024-01-05,65,45,5,4,3,5,155
2024-01-06,88,32,5,4,3,4,167
2024-01-07,94,28,5,4,3,8,170
2024-01-08,82,19,5,4,3,5,164
2024-01-09,75,28,5,4,3,5,161
2024-01-10,94,21,6,4,3,4,170
2024-01-11,78,44,5,4,2,5,162
2024-01-12,78,38,9,4,2,5,162
2024-01-13,121,49,8,4,1,6,184
2024-01-14,146,57,8,4,1,8,197
2024-01-15,156,71,7,4,2,6,206
2024-01-16,142,75,7,4,1,5,195
2024-01-17,114,60,8,4,2,4,181
2024-01-18,91,61,4,4,3,5,169
2024-01-19,84,52,7,4,3,7,165
2024-01-20,73,47,5,4,3,4,160
2024-01-21,67,54,11,4,3,3,156
2024-01-22,74,53,7,4,3,4,160
2024-01-23,71,51,9,4,3,3,159
2024-01-24,72,58,10,4,2,4,159
2024-01-25,80,50,7,4,3,3,163
2024-01-26,77,54,9,4,2,4,162
2024-01-27,78,48,10,4,3,4,162
2024-01-28,67,31,8,4,3,4,156
2024-01-29,75,47,8,4,3,4,161
2024-01-30,86,46,11,4,3,4,166
2024-01-31,84,44,7,4,2,4,165
2024-02-01,82,39,6,4,2,4,164
2024-02-02,75,36,11,4,2,5,161
2024-02-03,69,39,9,4,3,3,157
2024-02-04,74,42,8,4,3,4,160
2024-02-05,78,43,7,3,3,4,162
2024-02-06,81,35,8,4,3,3,164
2024-02-07,68,43,7,4,4,4,157
2024-02-08,80,33,8,4,3,5,163
2024-02-09,67,39,6,4,3,4,156
2024-02-10,74,49,10,4,3,4,160
2024-02-11,91,48,9,3,3,4,169
2024-02-12,90,39,19,3,4,8,168
2024-02-13,75,33,9,3,3,4,161
2024-02-14,67,31,13,3,3,4,156
2024-02-15,62,37,7,3,3,5,154
2024-02-16,73,33,5,3,3,4,160
2024-02-17,65,26,6,3,4,3,155
2024-02-18,56,30,8,3,3,5,151
2024-02-19,62,44,11,3,3,6,154
2024-02-20,85,54,13,3,4,5,166
2024-02-21,104,48,9,3,3,5,176
2024-02-22,87,42,8,3,3,3,167
2024-02-23,76,34,5,3,2,2,161
2024-02-24,63,53,8,3,3,5,154
2024-02-25,94,50,7,3,3,5,170
2024-02-26,85,40,5,3,3,5,166
2024-02-27,72,38,7,3,3,5,159
2024-02-28,57,45,22,3,3,5,151
2024-02-29,82,51,10,3,3,5,164
2024-03-01,93,50,9,3,3,5,170
2024-03-02,85,52,14,3,3,5,166
2024-03-03,92,58,11,3,4,3,169
2024-03-04,114,56,9,3,2,2,181
2024-03-05,115,50,10,3,3,3,181
2024-03-06,66,55,15,2,3,2,156
2024-03-07,100,47,16,3,3,2,173
2024-03-08,73,51,11,2,3,3,160
2024-03-09,92,45,12,3,3,3,169
2024-03-10,78,55,13,3,4,3,162
2024-03-11,113,58,12,3,3,3,180
2024-03-12,112,55,11,3,3,3,180
2024-03-13,101,58,8,3,3,3,174
2024-03-14,123,58,8,3,3,3,185
2024-03-15,123,53,10,3,2,2,185
2024-03-16,68,51,9,2,3,2,157
2024-03-17,83,48,9,2,3,3,165
2024-03-18,83,46,17,2,6,3,165
2024-03-19,66,42,11,2,3,3,156
2024-03-20,82,52,9,2,3,2,164
2024-03-21,110,37,9,2,3,3,179
2024-03-22,89,23,11,2,2,2,168
2024-03-23,66,39,12,2,2,2,156
2024-03-24,86,44,7,2,3,3,166
2024-03-25,94,52,9,2,3,3,170
2024-03-26,91,51,13,2,3,2,169
2024-03-27,88,51,14,2,2,2,167
2024-03-28,79,51,9,2,3,3,163
2024-03-29,37,36,13,3,4,4,104
2024-03-30,73,44,9,2,3,3,160
2024-03-31,72,37,6,2,2,2,159
2024-04-01,61,37,6,2,2,2,153
2024-04-02,61,29,10,3,3,2,153
2024-04-03,45,31,3,2,3,2,124
2024-04-04,60,39,3,3,4,4,153
2024-04-05,59,39,3,3,4,4,152
2024-04-06,59,42,6,3,3,2,152
2024-04-07,46,36,13,2,3,3,126
2024-04-08,48,31,9,2,4,4,131
2024-04-09,45,44,20,2,3,2,124
2024-04-10,68,51,10,2,2,2,157
2024-04-11,84,51,10,2,2,2,165
2024-04-12,84,26,8,2,3,2,165
2024-04-13,44,30,10,2,3,3,121
2024-04-14,56,36,8,2,3,3,151
2024-04-15,65,28,11,2,2,2,155
2024-04-16,59,18,9,2,2,2,152
2024-04-17,22,19,9,2,3,3,71
2024-04-18,42,21,11,2,4,3,117
2024-04-19,49,16,11,2,3,3,134
2024-04-20,28,30,9,3,3,2,84
2024-04-21,54,28,8,2,3,2,146
2024-04-22,44,31,11,2,4,3,121
2024-04-23,47,36,9,3,2,2,129
2024-04-24,78,36,11,2,2,2,162
2024-04-25,53,36,11,2,2,2,144
2024-04-26,53,42,9,2,3,2,144
2024-04-27,71,38,10,2,2,2,159
2024-04-28,69,38,9,2,3,2,157
2024-04-29,66,25,9,2,3,3,156
2024-04-30,41,25,10,2,4,3,114
2024-05-01,35,44,10,3,3,3,99
2024-05-02,75,41,5,3,3,3,161
2024-05-03,53,42,7,2,3,2,144
2024-05-04,52,38,11,3,3,3,141
2024-05-05,46,37,8,3,4,4,126
2024-05-06,48,47,8,3,3,3,131
2024-05-07,53,37,9,2,4,4,144
2024-05-08,55,28,12,3,3,3,149
2024-05-09,51,27,9,2,3,2,139
2024-05-10,51,27,9,2,3,2,139
2024-05-12,51,19,3,2,3,2,139
2024-05-13,17,13,6,2,3,3,61
2024-05-14,27,15,6,3,4,4,82
2024-05-15,34,6,5,3,3,2,97
2024-05-16,13,27,9,3,2,1,52
2024-05-17,45,34,8,2,3,3,124
2024-05-18,20,13,7,2,3,3,67
2024-05-19,48,14,7,2,3,2,131
2024-05-20,38,15,9,2,4,3,107
2024-05-21,31,10,8,2,3,3,90
2024-05-22,6,9,7,3,3,2,25
2024-05-23,18,12,11,3,4,3,63
2024-05-24,23,20,11,2,4,3,73
2024-05-25,32,13,9,2,3,3,92
2024-05-26,36,19,7,3,2,2,102
2024-05-27,21,14,6,2,3,3,69
2024-05-28,11,6,8,2,4,4,45
2024-05-29,6,15,8,2,3,3,25
2024-05-30,20,21,8,2,4,4,67
2024-05-31,30,27,3,3,2,1,88
2024-06-01,31,25,7,3,3,2,90
2024-06-02,9,35,11,3,4,3,37
2024-06-03,43,32,7,2,3,3,119
2024-06-04,27,21,8,2,3,2,82
2024-06-05,11,14,7,3,3,3,45
2024-06-06,10,7,7,3,3,2,41
2024-06-07,10,21,6,3,4,3,41
2024-06-08,24,2,3,3,2,2,76
2024-06-09,24,16,16,2,4,3,76
2024-06-10,12,12,7,2,3,2,50
2024-06-11,12,18,10,3,3,3,50
2024-06-12,15,25,7,2,4,4,57
2024-06-13,19,31,7,2,3,3,65
2024-06-14,32,28,12,3,3,3,92
2024-06-15,26,22,6,3,2,2,80
2024-06-16,41,20,5,3,3,3,114
2024-06-17,17,9,6,3,5,4,61
2024-06-18,9,15,6,3,2,2,37
2024-06-19,9,15,6,3,3,3,37
2024-06-20,17,16,6,3,3,2,61
2024-06-21,24,9,5,3,3,3,76
2024-06-22,24,11,4,3,3,3,76
2024-06-23,10,13,6,2,3,3,41
2024-06-24,7,13,6,2,4,4,29
2024-06-25,13,10,6,3,3,3,52
2024-06-26,13,11,6,3,2,2,52
2024-06-27,8,15,6,3,4,3,33
2024-06-28,20,14,7,3,3,3,67
2024-06-29,15,23,6,2,3,3,57
2024-06-30,13,9,6,2,4,4,52
2024-07-01,11,22,6,2,3,3,45
2024-07-02,27,14,7,2,3,3,82
2024-07-03,21,16,8,3,3,3,69
2024-07-04,15,12,11,3,4,3,57
2024-07-05,22,14,8,3,3,3,71
2024-07-06,5,14,8,2,2,2,20
2024-07-07,5,35,6,3,3,3,32
2024-07-08,35,14,3,3,2,1,99
2024-07-09,26,14,3,3,2,1,80
2024-07-10,26,26,6,2,2,2,80
2024-07-11,23,16,6,3,3,3,73
2024-07-12,15,16,8,3,2,2,57
2024-07-13,14,14,6,2,2,2,54
2024-07-14,9,8,9,3,1,1,37
2024-07-15,9,4,11,2,4,4,37
2024-07-16,11,17,12,12,4,4,45
2024-07-17,7,4,8,18,3,1,29
2024-07-18,7,4,4,20,2,1,29
2024-07-19,7,27,11,12,2,1,29
2024-07-20,14,36,6,9,3,1,54
2024-07-21,16,25,6,7,3,1,59
2024-07-22,29,17,6,5,3,1,86
2024-07-23,5,23,18,9,3,1,21
2024-07-24,21,17,9,15,3,1,69
2024-07-25,13,17,5,21,3,2,52
2024-07-26,19,17,5,20,2,2,65
2024-07-27,17,17,5,17,3,2,61
2024-07-28,29,17,7,18,6,3,86
2024-07-29,17,21,6,24,2,2,61
2024-07-30,30,17,6,14,4,1,88
2024-07-31,15,19,7,14,3,2,57
2024-08-01,21,17,7,14,3,1,69
2024-08-02,13,16,5,15,3,1,52
2024-08-03,6,16,7,18,3,1,25
2024-08-04,6,15,6,16,3,1,25
2024-08-05,6,18,6,9,3,1,25
2024-08-06,23,24,6,7,3,1,73
2024-08-07,32,22,6,7,3,3,92
2024-08-08,32,27,19,6,3,2,92
2024-08-09,40,24,5,5,4,1,112
2024-08-10,33,20,6,5,3,1,94
2024-08-11,28,19,6,6,2,1,84
2024-08-12,24,23,7,5,2,2,76
2024-08-13,39,15,6,7,3,1,109
2024-08-14,5,21,8,3,5,1,20
2024-08-15,22,24,8,5,4,2,71
2024-08-16,35,18,8,5,3,2,99
2024-08-17,15,17,7,4,1,1,57
2024-08-18,16,19,8,4,3,1,59
2024-08-19,23,21,9,4,2,1,73
2024-08-20,23,16,18,4,2,2,73
2024-08-21,25,27,8,3,1,2,78
2024-08-22,44,27,6,4,3,1,121
2024-08-23,50,24,6,4,3,1,136
2024-08-24,41,19,7,3,2,1,114
2024-08-25,30,16,7,5,3,1,88
2024-08-26,23,20,6,4,2,1,73
2024-08-27,36,18,5,3,1,1,102
2024-08-28,28,15,8,3,2,1,84
2024-08-29,23,18,7,5,3,1,73
2024-08-30,27,19,6,9,3,1,82
2024-08-31,27,15,6,8,4,1,82
2024-09-01,66,19,5,9,4,2,156
2024-09-02,58,19,4,14,6,1,152
2024-09-03,61,26,4,13,5,1,153
2024-09-04,50,33,4,13,5,1,136
2024-09-05,64,30,5,14,5,1,155
2024-09-06,63,34,4,14,6,1,154
2024-09-07,69,24,4,11,5,1,157
2024-09-08,53,18,5,13,6,1,144
2024-09-09,56,19,5,12,6,2,151
2024-09-10,28,18,5,10,6,3,84
2024-09-11,51,25,5,10,6,1,139
2024-09-12,44,28,5,9,5,2,121
2024-09-13,48,26,4,9,5,1,131
2024-09-14,89,21,5,10,5,1,168
2024-09-15,44,18,4,10,5,1,121
2024-09-16,46,26,4,11,6,1,126
2024-09-17,52,27,5,12,6,1,141
2024-09-18,47,27,7,11,6,1,129
2024-09-19,58,33,5,9,5,1,152
2024-09-20,66,29,5,12,5,2,156
2024-09-21,54,24,6,10,5,1,146
2024-09-22,61,19,5,10,5,1,153
2024-09-23,50,15,4,11,4,1,136
2024-09-24,44,15,4,9,3,1,121
2024-09-25,47,22,4,12,5,1,129
2024-09-26,47,29,5,12,4,3,129
2024-09-27,67,27,6,10,3,2,156
2024-09-28,66,31,8,8,4,1,156
2024-09-29,75,26,9,11,5,3,161
2024-09-30,57,29,7,7,6,3,151
2024-10-01,69,14,6,8,5,2,157
2024-10-02,50,20,5,11,6,2,136
2024-10-03,46,14,5,8,6,4,126
2024-10-04,44,10,5,9,6,2,121
2024-10-05,24,10,6,7,5,2,76
2024-10-06,24,12,4,13,5,3,76
2024-10-07,62,13,5,9,4,3,154
2024-10-08,52,15,5,8,5,3,141
2024-10-09,41,14,7,13,4,1,114
2024-10-10,53,15,4,11,5,1,144
2024-10-11,39,14,6,13,5,1,109
2024-10-12,47,21,4,10,4,1,129
2024-10-13,45,32,7,10,6,3,124
2024-10-14,67,34,6,9,6,4,156
2024-10-15,66,25,6,11,4,3,156
2024-10-16,56,19,6,8,3,3,151
2024-10-17,55,19,6,8,5,5,149
2024-10-18,65,12,6,10,5,2,155
2024-10-19,67,14,6,7,5,1,156
2024-10-20,61,20,6,8,6,4,153
2024-10-21,48,22,6,7,5,4,131
2024-10-22,74,11,5,9,4,3,160
2024-10-23,66,9,3,11,6,4,156
2024-10-24,41,10,5,10,5,3,114
2024-10-25,47,12,5,10,6,2,129
2024-10-26,55,15,5,12,5,1,149
2024-10-27,45,24,6,11,5,2,124
2024-10-28,51,29,6,10,6,2,139
2024-10-29,74,52,7,8,6,2,160
2024-10-30,104,67,6,7,5,2,176
2024-10-31,136,35,6,11,5,1,192
2024-11-01,83,24,7,10,4,3,165
2024-11-02,65,20,6,11,5,2,155
2024-11-03,61,23,5,11,5,3,153
2024-11-04,150,25,5,11,6,3,199
2024-11-05,86,29,5,9,6,4,166
2024-11-06,463,46,10,28,6,3,475
2024-11-07,100,71,5,6,6,3,173
2024-11-08,133,28,5,8,5,2,191
2024-11-09,63,39,6,6,5,2,154
2024-11-10,88,41,6,6,5,3,167
2024-11-11,85,53,6,6,6,3,166
2024-11-12,84,52,7,5,5,3,165
2024-11-13,84,27,7,6,5,3,165
2024-11-14,53,38,8,5,6,3,144
2024-11-15,85,37,6,7,6,4,166
2024-11-16,66,22,7,5,5,2,156
2024-11-17,47,49,9,5,6,3,129
2024-11-18,80,62,8,6,6,6,163
2024-11-19,102,50,7,8,6,5,175
2024-11-20,82,51,6,7,5,6,164
2024-11-21,83,52,8,7,5,5,165
2024-11-22,85,60,8,5,5,5,166
2024-11-23,98,61,9,5,5,4,172
2024-11-24,99,61,8,7,4,5,173
2024-11-25,98,50,9,4,5,4,172
2024-11-26,82,50,7,5,5,6,164
2024-11-27,82,41,9,6,6,5,164
2024-11-28,73,68,15,5,6,6,160
2024-11-29,112,65,14,4,5,4,180
2024-11-30,105,57,10,4,4,2,176
2024-12-01,91,51,8,5,6,2,169
2024-12-02,82,40,10,5,6,5,164
2024-12-03,69,51,6,6,5,5,157
2024-12-04,81,45,7,5,5,6,164
2024-12-05,74,35,7,6,6,5,160
2024-12-06,63,31,7,5,5,4,154
2024-12-07,59,28,7,5,6,3,152
2024-12-08,56,41,7,5,6,3,151
2024-12-09,70,48,7,5,5,4,158
2024-12-10,77,55,15,5,6,4,162
2024-12-11,88,35,9,4,6,3,167
2024-12-12,64,18,7,6,5,3,155
2024-12-13,40,17,7,6,6,3,112
2024-12-14,40,44,11,6,5,3,112
2024-12-15,74,57,15,5,5,4,160
2024-12-16,92,60,12,5,5,4,169
2024-12-17,96,52,15,5,4,4,171
2024-12-18,83,47,17,5,5,3,165
2024-12-19,78,43,15,4,5,4,162
2024-12-20,74,60,13,4,5,4,160
2024-12-21,97,46,8,4,5,2,172
2024-12-22,77,37,9,5,5,2,162
2024-12-23,66,40,10,6,5,3,156
2024-12-24,70,38,12,5,5,2,158
2024-12-25,67,44,14,5,4,3,156
2024-12-26,73,49,14,4,6,4,160
2024-12-27,80,34,10,5,6,3,163
2024-12-28,60,33,14,4,5,3,153
2024-12-29,61,33,14,4,5,3,153
2024-12-31,61,56,18,4,5,3,153
2025-01-01,88,52,14,6,6,4,167
2025-01-02,84,59,16,4,5,5,165
2025-01-03,96,64,15,5,5,4,171
2025-01-04,104,56,14,5,6,3,176
2025-01-05,89,67,10,7,6,6,168
2025-01-06,182,65,11,6,5,5,232
2025-01-07,106,63,9,6,4,4,177
2025-01-08,103,65,13,6,5,4,175
2025-01-09,162,67,11,5,6,3,212
2025-01-10,110,33,7,6,6,4,179
2025-01-11,62,23,4,5,6,6,154
2025-01-12,231,23,4,5,6,6,280
